date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:23:38	32556/32556	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:40%20GMT	http://www.bmts.ae/solutions-services/building-management-solutions	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/solutions-services/building-management-solutions.html	(from http://www.bmts.ae/)
11:23:39	31931/31931	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:41%20GMT	http://www.bmts.ae/solutions-services/data-systems	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/solutions-services/data-systems.html	(from http://www.bmts.ae/)
11:23:39	31969/31969	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:42%20GMT	http://www.bmts.ae/solutions-services/home-automation-systems	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/solutions-services/home-automation-systems.html	(from http://www.bmts.ae/)
11:23:40	32118/32118	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:42%20GMT	http://www.bmts.ae/solutions-services/facility-management-solutions	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/solutions-services/facility-management-solutions.html	(from http://www.bmts.ae/)
11:23:41	32213/32213	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:43%20GMT	http://www.bmts.ae/solutions-services/intelligent-lighting-controls	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/solutions-services/intelligent-lighting-controls.html	(from http://www.bmts.ae/)
11:23:41	32424/32424	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:44%20GMT	http://www.bmts.ae/solutions-services/life-safety-solutions	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/solutions-services/life-safety-solutions.html	(from http://www.bmts.ae/)
11:23:42	31834/31834	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:44%20GMT	http://www.bmts.ae/solutions-services/power-solutions	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/solutions-services/power-solutions.html	(from http://www.bmts.ae/)
11:23:43	32081/32081	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:45%20GMT	http://www.bmts.ae/solutions-services/security-access-control	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/solutions-services/security-access-control.html	(from http://www.bmts.ae/)
11:23:43	31792/31792	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:46%20GMT	http://www.bmts.ae/solutions-services/vehicle-flow-management-systems	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/solutions-services/vehicle-flow-management-systems.html	(from http://www.bmts.ae/)
11:23:44	32140/32140	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:46%20GMT	http://www.bmts.ae/our-partners/bms	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/our-partners/bms.html	(from http://www.bmts.ae/)
11:23:45	31579/31579	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:47%20GMT	http://www.bmts.ae/our-partners/structured-cabling	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/our-partners/structured-cabling.html	(from http://www.bmts.ae/)
11:23:45	31614/31614	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:48%20GMT	http://www.bmts.ae/our-partners/home-automation	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/our-partners/home-automation.html	(from http://www.bmts.ae/)
11:23:46	32339/32339	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:48%20GMT	http://www.bmts.ae/our-partners/life-safety-solutions	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/our-partners/life-safety-solutions.html	(from http://www.bmts.ae/)
11:23:47	31748/31748	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:49%20GMT	http://www.bmts.ae/our-partners/power-solutions	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/our-partners/power-solutions.html	(from http://www.bmts.ae/)
11:23:47	32165/32165	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:50%20GMT	http://www.bmts.ae/our-partners/security-access-control	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/our-partners/security-access-control.html	(from http://www.bmts.ae/)
11:23:48	32008/32008	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:50%20GMT	http://www.bmts.ae/our-partners/sustainable-solution	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/our-partners/sustainable-solution.html	(from http://www.bmts.ae/)
11:23:49	31829/31829	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:51%20GMT	http://www.bmts.ae/our-partners/vehicle-management	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/our-partners/vehicle-management.html	(from http://www.bmts.ae/)
11:23:51	32303/32303	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:53%20GMT	http://www.bmts.ae/project-references/banking-finace	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/project-references/banking-finace.html	(from http://www.bmts.ae/)
11:23:52	34702/34702	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:53%20GMT	http://www.bmts.ae/project-references/commercial	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/project-references/commercial.html	(from http://www.bmts.ae/)
11:23:52	32591/32591	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:54%20GMT	http://www.bmts.ae/project-references/education	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/project-references/education.html	(from http://www.bmts.ae/)
11:23:53	32803/32803	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:55%20GMT	http://www.bmts.ae/project-references/goverment-buildings	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/project-references/goverment-buildings.html	(from http://www.bmts.ae/)
11:23:53	32647/32647	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:56%20GMT	http://www.bmts.ae/project-references/healthcare	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/project-references/healthcare.html	(from http://www.bmts.ae/)
11:23:54	33254/33254	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:56%20GMT	http://www.bmts.ae/project-references/holiday-laisure	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/project-references/holiday-laisure.html	(from http://www.bmts.ae/)
11:23:55	32661/32661	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:57%20GMT	http://www.bmts.ae/project-references/airports-infrastructure	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/project-references/airports-infrastructure.html	(from http://www.bmts.ae/)
11:23:55	32104/32104	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:58%20GMT	http://www.bmts.ae/project-references/residential	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/project-references/residential.html	(from http://www.bmts.ae/)
11:23:56	33098/33098	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:58%20GMT	http://www.bmts.ae/project-references/shopping-malls	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/project-references/shopping-malls.html	(from http://www.bmts.ae/)
11:23:57	32199/32199	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:23:59%20GMT	http://www.bmts.ae/project-references/sports-pastime	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/project-references/sports-pastime.html	(from http://www.bmts.ae/)
11:23:58	32198/32198	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:00%20GMT	http://www.bmts.ae/media-center/gallery-news-events	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/gallery-news-events.html	(from http://www.bmts.ae/)
11:23:59	41352/41352	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:01%20GMT	http://www.bmts.ae/media-center/gallery-news-events/bmts-moves-to-new-location-in-mussafah	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/gallery-news-events/bmts-moves-to-new-location-in-mussafah.html	(from http://www.bmts.ae/)
11:23:59	37545/37545	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:02%20GMT	http://www.bmts.ae/media-center/gallery-news-events/bmts-wins-distributor-of-the-year-at-helvar-meet	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/gallery-news-events/bmts-wins-distributor-of-the-year-at-helvar-meet.html	(from http://www.bmts.ae/)
11:24:00	31728/31728	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:02%20GMT	http://www.bmts.ae/media-center/newsletters	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/newsletters.html	(from http://www.bmts.ae/)
11:24:01	42970/42970	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:03%20GMT	http://www.bmts.ae/media-center/news-events	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/news-events.html	(from http://www.bmts.ae/)
11:24:02	32490/32490	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:04%20GMT	http://www.bmts.ae/media-center/news-events/comelit-bmts-launch-ip-technology	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/news-events/comelit-bmts-launch-ip-technology.html	(from http://www.bmts.ae/)
11:24:02	33012/33012	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:05%20GMT	http://www.bmts.ae/media-center/news-events/new-office-in-mussafah	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/news-events/new-office-in-mussafah.html	(from http://www.bmts.ae/)
11:24:03	33796/33796	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:06%20GMT	http://www.bmts.ae/media-center/news-events/helvar-distributor-of-the-year-2012	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/news-events/helvar-distributor-of-the-year-2012.html	(from http://www.bmts.ae/)
11:24:04	32230/32230	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:06%20GMT	http://www.bmts.ae/media-center/news-events/faac-award-for-bmts	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/news-events/faac-award-for-bmts.html	(from http://www.bmts.ae/)
11:24:05	29453/29453	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:07%20GMT	http://www.bmts.ae/media-center/news-events/test	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/news-events/test.html	(from http://www.bmts.ae/)
11:24:05	33388/33388	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:08%20GMT	http://www.bmts.ae/media-center/news-events/bahri-mazroei-group-sees-good-2014-growth	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/news-events/bahri-mazroei-group-sees-good-2014-growth.html	(from http://www.bmts.ae/)
11:24:06	30316/30316	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:08%20GMT	http://www.bmts.ae/media-center/news-events/dubai-police-notification-on-security-surveillance-within-a-building	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/news-events/dubai-police-notification-on-security-surveillance-within-a-building.html	(from http://www.bmts.ae/)
11:24:07	31258/31258	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:09%20GMT	http://www.bmts.ae/media-center/news-events/bmts-wins-appreciation-for-successfully-handing-over-the-one-tower	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/news-events/bmts-wins-appreciation-for-successfully-handing-over-the-one-tower.html	(from http://www.bmts.ae/)
11:24:08	36179/36179	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:10%20GMT	http://www.bmts.ae/media-center/news-events/sustainable-solutions-for-382-high-trust-tower-in-abu-dhabi-bags-prestigious-global-award	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/news-events/sustainable-solutions-for-382-high-trust-tower-in-abu-dhabi-bags-prestigious-global-award.html	(from http://www.bmts.ae/)
11:24:08	33186/33186	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:10%20GMT	http://www.bmts.ae/media-center/news-events/1bmts-and-bittel-sign-strategic-partnership-cooperation-agreement	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/news-events/1bmts-and-bittel-sign-strategic-partnership-cooperation-agreement.html	(from http://www.bmts.ae/)
11:24:09	30810/30810	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:11%20GMT	http://www.bmts.ae/media-center/news-events/bmts-and-tint-sign-partnership-agreement	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/news-events/bmts-and-tint-sign-partnership-agreement.html	(from http://www.bmts.ae/)
11:24:09	33977/33977	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:12%20GMT	http://www.bmts.ae/media-center/news-events/bollywood-parks-equipped-with-industrial-and-life-safety-solutions-by-bmts	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/media-center/news-events/bollywood-parks-equipped-with-industrial-and-life-safety-solutions-by-bmts.html	(from http://www.bmts.ae/)
11:24:10	34734/34734	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:12%20GMT	http://www.bmts.ae/downloads/company-profile	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/downloads/company-profile.html	(from http://www.bmts.ae/)
11:24:11	38744/38744	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Aug%202018%2009:24:13%20GMT	http://www.bmts.ae/downloads/case-studies	C:/Users/user/Documents/bmts/bmts/www.bmts.ae/downloads/case-studies.html	(from http://www.bmts.ae/)
